GRIDCODE,CVE ENTMUN,POB  RURAL EN CELL,POB  URB EN CELL,POB TOTAL RURAL EN MUN
2761,07040,12,,51359
2761,07040,98,,51359
2761,07040,6,,51359
2761,07040,80,,51359
2761,07040,16,,51359
2761,07040,2,,51359
2761,07040,9,,51359
2761,07040,4,,51359
2761,07040,35,,51359
2761,07040,8,,51359
2761,07040,1,,51359
2761,07040,7,,51359
2761,07040,2,,51359
2761,07040,4,,51359
2761,07040,4,,51359
2761,07040,4,,51359
2761,07040,20,,51359
2761,07040,4,,51359
2761,07040,6,,51359
2761,07040,4,,51359
2761,07040,1,,51359
2761,07040,8,,51359
2761,07040,8,,51359
2761,07040,2,,51359
2761,07040,16,,51359
2761,07040,3,,51359
2761,07040,8,,51359
2761,07040,4,,51359
2761,07040,63,,51359
2761,07040,10,,51359
2761,07040,43,,51359
2761,07040,82,,51359
2761,07040,75,,51359
2761,07040,1,,51359
2761,07040,151,,51359
2761,07040,63,,51359
2761,07040,18,,51359
2761,07040,334,,51359
2761,07071,5,,27899
2761,07071,176,,27899
2761,07071,239,,27899
2761,07071,164,,27899
2761,07071,8,,27899
2761,07071,3,,27899
2761,07071,4,,27899
2761,07071,15,,27899
2761,07071,24,,27899
2761,07071,1531,,27899
2761,07071,7,,27899
2761,07071,140,,27899
2761,07071,4,,27899
2761,07071,261,,27899
2761,07071,192,,27899
2761,07071,14,,27899
2761,07071,9,,27899
2761,07071,66,,27899
2761,07071,6,,27899
2761,07071,8,,27899
2761,07071,598,,27899
2761,07071,46,,27899
2762,07040,143,,51359
2762,07040,14,,51359
2762,07040,2,,51359
2762,07040,26,,51359
2762,07040,5,,51359
2762,07040,115,,51359
2762,07040,996,,51359
2762,07040,2,,51359
2762,07040,3,,51359
2762,07040,19,,51359
2762,07040,29,,51359
2762,07040,9,,51359
2762,07040,2,,51359
2762,07040,2,,51359
2762,07040,14,,51359
2762,07040,7,,51359
2762,07040,30,,51359
2762,07040,17,,51359
2762,07040,35,,51359
2762,07040,3,,51359
2762,07040,6,,51359
2762,07040,7,,51359
2762,07040,13,,51359
2762,07040,17,,51359
2762,07040,34,,51359
2762,07040,1,,51359
2762,07040,3,,51359
2762,07040,10,,51359
2762,07040,5,,51359
2762,07040,8,,51359
2762,07040,28,,51359
2762,07040,133,,51359
2762,07040,18,,51359
2762,07040,5,,51359
2762,07040,1,,51359
2762,07040,7,,51359
2762,07040,5,,51359
2762,07040,7,,51359
2762,07040,10,,51359
2762,07040,13,,51359
2762,07103,7,,28137
2762,07103,82,,28137
2762,07103,215,,28137
2762,07103,1477,,28137
2762,07103,733,,28137
2762,07103,177,,28137
2762,07103,495,,28137
2762,07103,8,,28137
2762,07103,7,,28137
2762,07103,23,,28137
2762,07103,51,,28137
2762,07103,6,,28137
2762,07103,369,,28137
2762,07103,7,,28137
2762,07103,817,,28137
2762,07103,184,,28137
2762,07103,5,,28137
2762,07103,18,,28137
2762,07103,222,,28137
2762,07103,109,,28137
2762,07103,6,,28137
2762,07103,24,,28137
2762,07103,183,,28137
2762,07103,4,,28137
2762,07103,69,,28137
2762,07103,3,,28137
2762,07103,2,,28137
2762,07103,13,,28137
2762,07103,598,,28137
2762,07103,16,,28137
2762,07103,52,,28137
2762,07103,13,,28137
2762,07103,129,,28137
2762,07103,9,,28137
2762,07103,151,,28137
2762,07103,17,,28137
2762,07103,457,,28137
2762,07103,643,,28137
2762,07103,818,,28137
2762,07103,2,,28137
2762,07103,2,,28137
2762,07103,40,,28137
2762,07103,67,,28137
2762,07103,92,,28137
2762,07103,179,,28137
2763,07089,11,,320451
2763,07089,4,,320451
2763,07089,282,,320451
2763,07089,1046,,320451
2763,07089,3,,320451
2763,07089,91,,320451
2763,07089,42,,320451
2763,07089,157,,320451
2763,07089,1,,320451
2763,07089,389,,320451
2763,07089,386,,320451
2763,07089,5,,320451
2763,07089,7,,320451
2763,07089,97,,320451
2763,07089,197,,320451
2763,07089,44,,320451
2763,07089,360,,320451
2763,07089,162,,320451
2763,07103,4,,28137
2763,07103,69,,28137
2763,07103,64,,28137
2763,07103,269,,28137
2763,07103,97,,28137
2763,07103,146,,28137
2763,07103,450,,28137
2763,07103,619,,28137
2763,07103,389,,28137
2763,07103,127,,28137
2763,07103,18,,28137
2763,07103,1,,28137
2763,07103,367,,28137
2763,07103,166,,28137
2764,07057,43,,69119
2764,07057,2,,69119
2764,07057,28,,69119
2764,07057,70,,69119
2764,07089,13,,320451
2764,07089,1,,320451
2764,07089,222,,320451
2764,07089,5,,320451
2764,07089,173,,320451
2764,07089,271,,320451
2764,07089,2,,320451
2764,07089,5,,320451
2764,07089,171,,320451
2764,07089,11,,320451
2764,07089,43,,320451
2764,07089,45,,320451
2764,07089,33,,320451
2764,07089,33,,320451
2764,07089,10,,320451
2764,07089,57,,320451
2764,07089,831,,320451
2764,07089,153,,320451
2764,07089,9,,320451
2764,07089,144,,320451
2764,07089,236,,320451
2764,07089,20,,320451
2764,07089,32,,320451
2764,07089,12,,320451
2764,07089,6,,320451
2764,07089,14,,320451
2764,07089,28,,320451
2764,07089,449,,320451
2764,07089,2,,320451
2764,07089,291,,320451
2764,07089,24,,320451
2764,07089,103,,320451
2764,07089,189,,320451
2764,07089,75,,320451
2764,07089,44,,320451
2764,07089,18,,320451
2764,07089,16,,320451
2764,07089,25,,320451
2764,07089,170,,320451
2764,07089,148,,320451
2764,07089,10,,320451
2764,07089,68,,320451
2764,07089,8,,320451
2764,07089,18,,320451
2764,07089,150,,320451
2764,07089,5,,320451
2764,07089,87,,320451
2764,07089,111,,320451
2764,07089,55,,320451
2764,07089,1,,320451
2764,07089,112,,320451
2765,07015,217,,43811
2765,07015,119,,43811
2765,07015,34,,43811
2765,07015,279,,43811
2765,07015,200,,43811
2765,07015,214,,43811
2765,07015,9,,43811
2765,07015,19,,43811
2765,07015,25,,43811
2765,07015,196,,43811
2765,07015,153,,43811
2765,07015,345,,43811
2765,07015,162,,43811
2765,07015,134,,43811
2765,07015,54,,43811
2765,07015,213,,43811
2765,07089,62,,320451
2765,07089,740,,320451
2765,07089,347,,320451
2765,07089,9,,320451
2765,07089,708,,320451
2765,07089,230,,320451
2765,07089,52,,320451
2765,07089,234,,320451
2765,07089,146,,320451
2765,07089,164,,320451
2765,07089,166,,320451
2765,07089,218,,320451
2765,07089,164,,320451
2765,07089,246,,320451
2765,07089,114,,320451
2765,07089,315,,320451
2765,07089,196,,320451
2766,07015,7,,43811
2766,07015,55,,43811
2766,07015,5,,43811
2766,07015,59,,43811
2766,07105,4,,14089
3108,07051,1,,43913
3108,07051,8,,43913
3108,07051,1,,43913
3109,07051,10,,43913
3109,07051,158,,43913
3109,07051,5,,43913
3109,07051,50,,43913
3109,07051,87,,43913
3109,07051,1,,43913
3109,07051,75,,43913
3110,07003,12,,27580
3110,07003,97,,27580
3110,07003,76,,27580
3110,07003,237,,27580
3110,07003,257,,27580
3110,07003,30,,27580
3110,07003,212,,27580
3110,07003,101,,27580
3110,07003,3,,27580
3110,07003,1,,27580
3110,07003,2,,27580
3110,07003,1,,27580
3110,07003,4,,27580
3110,07003,3,,27580
3110,07003,164,,27580
3110,07003,5,,27580
3110,07003,17,,27580
3110,07003,4,,27580
3110,07003,8,,27580
3110,07003,6,,27580
3110,07003,8,,27580
3110,07003,3,,27580
3110,07003,3,,27580
3110,07003,5,,27580
3110,07051,213,,43913
3110,07051,105,,43913
3110,07051,4,,43913
3110,07051,3,,43913
3110,07051,6,,43913
3110,07051,7,,43913
3110,07051,5,,43913
3110,07051,6,,43913
3110,07051,5,,43913
3110,07051,206,,43913
3110,07051,21,,43913
3110,07051,2,,43913
3110,07051,3,,43913
3110,07051,4,,43913
3110,07051,9,,43913
3110,07051,4,,43913
3110,07051,5,,43913
3110,07051,13,,43913
3110,07051,4,,43913
3110,07051,1,,43913
3110,07051,5,,43913
3110,07051,1,,43913
3110,07051,4,,43913
3110,07051,19,,43913
3110,07051,7,,43913
3110,07051,30,,43913
3110,07051,4,,43913
3110,07051,2,,43913
3110,07051,10,,43913
3111,07003,62,,27580
3111,07003,186,,27580
3111,07003,19,,27580
3111,07003,52,,27580
3111,07003,5,,27580
3111,07003,4,,27580
3111,07003,6,,27580
3111,07003,8,,27580
3111,07003,157,,27580
3111,07003,22,,27580
3111,07003,298,,27580
3111,07003,108,,27580
3111,07003,152,,27580
3111,07003,238,,27580
3111,07003,7,,27580
3111,07003,14,,27580
3111,07003,776,,27580
3111,07003,9,,27580
3111,07003,481,,27580
3111,07003,82,,27580
3111,07003,295,,27580
3111,07003,4,,27580
3111,07003,9,,27580
3111,07003,31,,27580
3111,07003,512,,27580
3111,07003,14,,27580
3111,07003,193,,27580
3111,07003,240,,27580
3111,07003,603,,27580
3111,07003,7,,27580
3111,07003,5,,27580
3111,07003,4,,27580
3111,07003,17,,27580
3111,07003,414,,27580
3111,07003,23,,27580
3112,07003,4,,27580
3112,07003,2,,27580
3112,07003,85,,27580
3112,07003,7,,27580
3112,07003,3,,27580
3112,07003,17,,27580
3112,07003,2,,27580
3112,07003,1,,27580
3112,07003,3,,27580
3112,07003,3,,27580
3112,07003,5,,27580
3112,07003,431,,27580
3112,07003,5,,27580
3112,07003,3,,27580
3112,07003,12,,27580
3112,07003,561,,27580
3112,07003,2,,27580
3112,07003,4,,27580
3112,07003,5,,27580
3112,07003,1,,27580
3112,07003,5,,27580
3112,07003,1,,27580
3112,07003,21,,27580
3112,07003,6,,27580
3112,07003,47,,27580
3112,07003,4,,27580
3112,07003,4,,27580
3112,07003,2,,27580
3112,07003,4,,27580
3112,07003,213,,27580
3112,07003,136,,27580
3112,07003,11,,27580
3112,07003,3,,27580
3112,07003,181,,27580
3112,07003,151,,27580
3112,07003,3,,27580
3112,07003,594,,27580
3112,07003,25,,27580
3112,07003,6,,27580
3112,07003,42,,27580
3112,07032,121,,30068
3112,07032,6,,30068
3112,07032,6,,30068
3112,07032,6,,30068
3113,07003,11,,27580
3113,07003,4,,27580
3113,07003,2,,27580
3113,07032,111,,30068
3113,07032,34,,30068
3113,07032,192,,30068
3113,07032,4,,30068
3113,07032,5,,30068
3113,07032,118,,30068
3113,07032,47,,30068
3113,07032,8,,30068
3113,07032,4,,30068
3113,07032,12,,30068
3113,07032,227,,30068
3113,07032,13,,30068
3113,07032,76,,30068
3113,07032,5,,30068
3113,07032,77,,30068
3113,07032,177,,30068
3113,07032,16,,30068
3113,07032,9,,30068
3113,07032,1087,,30068
3113,07032,5,,30068
3113,07032,7,,30068
3113,07032,1,,30068
3113,07032,5,,30068
3113,07032,27,,30068
3113,07032,2,,30068
3113,07032,1,,30068
3113,07032,30,,30068
3113,07032,2,,30068
3113,07071,79,,27899
3113,07071,150,,27899
3113,07071,2,,27899
3113,07071,5,,27899
3113,07071,3,,27899
3113,07071,62,,27899
3113,07071,4,,27899
3113,07071,70,,27899
3113,07071,106,,27899
3113,07071,88,,27899
3113,07071,41,,27899
3113,07071,2,,27899
3113,07071,41,,27899
3113,07071,6,,27899
3113,07071,205,,27899
3113,07071,9,,27899
3113,07071,41,,27899
3113,07071,342,,27899
3114,07040,150,,51359
3114,07040,66,,51359
3114,07040,30,,51359
3114,07040,33,,51359
3114,07040,8,,51359
3114,07040,2,,51359
3114,07040,16,,51359
3114,07040,212,,51359
3114,07040,10,,51359
3114,07040,391,,51359
3114,07071,11,,27899
3114,07071,164,,27899
3114,07071,76,,27899
3114,07071,52,,27899
3114,07071,446,,27899
3114,07071,106,,27899
3114,07071,3,,27899
3114,07071,19,,27899
3114,07071,76,,27899
3114,07071,2,,27899
3114,07071,107,,27899
3114,07071,19,,27899
3114,07071,3,,27899
3114,07071,59,,27899
3114,07071,225,,27899
3114,07071,1,,27899
3114,07071,803,,27899
3114,07071,1,,27899
3114,07071,5,,27899
3114,07071,105,,27899
3114,07071,3,,27899
3114,07071,29,,27899
3114,07071,52,,27899
3114,07071,20,,27899
3114,07071,56,,27899
3114,07071,378,,27899
3115,07032,89,,30068
3115,07040,9,,51359
3115,07040,9,,51359
3115,07040,175,,51359
3115,07040,331,,51359
3115,07040,149,,51359
3115,07040,99,,51359
3115,07040,340,,51359
3115,07040,26,,51359
3115,07040,40,,51359
3115,07040,128,,51359
3115,07040,52,,51359
3115,07040,3,,51359
3115,07040,102,,51359
3115,07040,53,,51359
3115,07057,5,,69119
3115,07057,4,,69119
3115,07057,1,,69119
3115,07057,64,,69119
3115,07057,141,,69119
3115,07057,10,,69119
3115,07057,1,,69119
3115,07057,4,,69119
3115,07057,292,,69119
3115,07057,1,,69119
3115,07057,52,,69119
3115,07057,296,,69119
3115,07057,79,,69119
3115,07057,45,,69119
3115,07057,2,,69119
3115,07057,159,,69119
3115,07057,7,,69119
3115,07057,9,,69119
3115,07057,29,,69119
3115,07057,5,,69119
3115,07057,96,,69119
3115,07057,151,,69119
3115,07057,7,,69119
3115,07057,16,,69119
3115,07057,25,,69119
3115,07057,144,,69119
3115,07057,7,,69119
3115,07057,6,,69119
3115,07057,15,,69119
3115,07057,6,,69119
3115,07057,6,,69119
3115,07057,1,,69119
3115,07057,1,,69119
3115,07057,6,,69119
3115,07057,63,,69119
3115,07057,3,,69119
3115,07057,1,,69119
3115,07057,1,,69119
3115,07057,60,,69119
3115,07057,4,,69119
3115,07103,900,,28137
3115,07103,8,,28137
3115,07103,824,,28137
3115,07103,15,,28137
3115,07103,147,,28137
3115,07103,17,,28137
3115,07103,9,,28137
3115,07103,9,,28137
3115,07103,181,,28137
3115,07103,47,,28137
3115,07103,66,,28137
3115,07103,44,,28137
3115,07103,100,,28137
3115,07103,15,,28137
3116,07057,266,,69119
3116,07057,579,,69119
3116,07057,594,,69119
3116,07057,32,,69119
3116,07057,158,,69119
3116,07057,70,,69119
3116,07057,21,,69119
3116,07057,369,,69119
3116,07057,575,,69119
3116,07057,415,,69119
3116,07057,15,,69119
3116,07057,393,,69119
3116,07057,211,,69119
3116,07057,157,,69119
3116,07057,243,,69119
3116,07057,5,,69119
3116,07057,8,,69119
3116,07057,4,,69119
3116,07057,12,,69119
3116,07057,99,,69119
3116,07057,14,,69119
3116,07057,44,,69119
3116,07057,2,,69119
3116,07057,7,,69119
3116,07057,4,,69119
3116,07057,9,,69119
3116,07057,18,,69119
3116,07057,439,,69119
3116,07057,15,,69119
3116,07057,5,,69119
3116,07057,42,,69119
3116,07057,152,,69119
3116,07057,12,,69119
3116,07057,692,,69119
3116,07057,63,,69119
3116,07057,4,,69119
3116,07057,11,,69119
3116,07057,28,,69119
3116,07057,6,,69119
3116,07057,102,,69119
3116,07057,180,,69119
3116,07057,6,,69119
3116,07089,29,,320451
3116,07089,817,,320451
3116,07089,126,,320451
3116,07103,159,,28137
3116,07103,943,,28137
3116,07103,6,,28137
3117,07057,79,,69119
3117,07057,3,,69119
3117,07057,60,,69119
3117,07057,49,,69119
3117,07057,10,,69119
3117,07057,4,,69119
3117,07057,2,,69119
3117,07057,5,,69119
3117,07057,16,,69119
3117,07057,250,,69119
3117,07057,161,,69119
3117,07057,163,,69119
3117,07057,32,,69119
3117,07057,62,,69119
3117,07057,272,,69119
3117,07057,84,,69119
3117,07057,235,,69119
3117,07057,90,,69119
3117,07057,40,,69119
3117,07057,98,,69119
3117,07057,208,,69119
3117,07057,578,,69119
3117,07057,133,,69119
3117,07057,691,,69119
3117,07057,104,,69119
3117,07089,20,,320451
3117,07089,724,,320451
3117,07089,209,,320451
3118,07015,105,,43811
3118,07015,87,,43811
3118,07057,83,,69119
3118,07057,92,,69119
3118,07057,116,,69119
3118,07057,124,,69119
3118,07057,42,,69119
3118,07057,101,,69119
3118,07057,73,,69119
3118,07057,354,,69119
3118,07057,244,,69119
3118,07057,60,,69119
3118,07057,46,,69119
3118,07057,226,,69119
3118,07057,774,,69119
3118,07089,243,,320451
3118,07089,18,,320451
3118,07089,23,,320451
3118,07089,183,,320451
3118,07089,772,,320451
3118,07089,1039,,320451
3118,07089,827,,320451
3118,07089,309,,320451
3118,07089,347,,320451
3118,07089,327,,320451
3118,07089,205,,320451
3118,07089,165,,320451
3118,07089,575,,320451
3460,07051,5,,43913
3460,07051,3,,43913
3460,07051,2,,43913
3460,07051,5,,43913
3460,07051,2,,43913
3460,07051,4,,43913
3460,07051,8,,43913
3460,07051,2,,43913
3460,07051,2,,43913
3460,07051,375,,43913
3460,07051,20,,43913
3461,07051,3,,43913
3461,07051,13,,43913
3461,07051,5,,43913
3461,07051,4,,43913
3461,07051,4,,43913
3461,07051,3,,43913
3461,07051,6,,43913
3461,07051,3,,43913
3461,07051,7,,43913
3461,07051,11,,43913
3461,07051,3,,43913
3461,07051,6,,43913
3461,07051,148,,43913
3461,07051,10,,43913
3461,07051,1,,43913
3461,07051,5,,43913
3461,07051,11,,43913
3461,07051,3,,43913
3461,07051,6,,43913
3461,07051,3,,43913
3461,07051,5,,43913
3461,07051,8,,43913
3461,07051,406,,43913
3461,07051,3,,43913
3461,07051,98,,43913
3461,07051,10,,43913
3461,07051,6,,43913
3461,07051,6,,43913
3461,07051,5,,43913
3461,07051,11,,43913
3461,07051,10,,43913
3461,07051,1,,43913
3461,07051,3,,43913
3461,07051,3,,43913
3461,07051,13,,43913
3461,07051,7,,43913
3461,07051,6,,43913
3461,07051,7,,43913
3461,07051,4,,43913
3461,07051,4,,43913
3461,07051,10,,43913
3461,07051,4,,43913
3461,07051,10,,43913
3461,07051,13,,43913
3462,07051,153,,43913
3462,07051,154,,43913
3462,07051,8,,43913
3462,07051,211,,43913
3462,07051,384,,43913
3462,07051,470,,43913
3462,07051,3,,43913
3462,07051,4,,43913
3462,07051,97,,43913
3462,07051,10,,43913
3462,07051,7,,43913
3462,07051,4,,43913
3462,07051,7,,43913
3462,07051,229,,43913
3462,07051,5,,43913
3462,07051,3,,43913
3462,07051,7,,43913
3462,07051,5,,43913
3462,07051,2,,43913
3462,07051,4,,43913
3462,07051,2,,43913
3462,07051,5,,43913
3462,07051,2,,43913
3462,07051,658,,43913
3462,07051,5,,43913
3462,07051,5,,43913
3462,07051,5,,43913
3462,07051,5,,43913
3462,07051,4,,43913
3462,07051,5,,43913
3462,07051,7,,43913
3462,07051,4,,43913
3462,07051,1,,43913
3462,07051,4,,43913
3462,07051,7,,43913
3462,07051,5,,43913
3462,07051,168,,43913
3462,07051,12,,43913
3463,07003,2,,27580
3463,07003,10,,27580
3463,07003,6,,27580
3463,07003,5,,27580
3463,07003,1,,27580
3463,07003,7,,27580
3463,07003,4,,27580
3463,07003,4,,27580
3463,07003,1,,27580
3463,07003,3,,27580
3463,07003,6,,27580
3463,07003,1,,27580
3463,07003,2,,27580
3463,07003,6,,27580
3463,07003,2,,27580
3463,07003,1,,27580
3463,07003,5,,27580
3463,07051,10,,43913
3463,07051,6,,43913
3463,07051,3,,43913
3463,07051,8,,43913
3463,07051,2,,43913
3463,07051,7,,43913
3463,07051,6,,43913
3463,07051,5,,43913
3463,07051,3,,43913
3463,07051,20,,43913
3463,07051,1,,43913
3463,07051,4,,43913
3463,07051,4,,43913
3463,07051,6,,43913
3463,07051,1,,43913
3463,07051,2,,43913
3463,07051,678,,43913
3463,07051,2,,43913
3463,07051,5,,43913
3463,07051,5,,43913
3463,07051,4,,43913
3463,07051,18,,43913
3463,07051,6,,43913
3463,07051,25,,43913
3463,07051,261,,43913
3463,07051,7,,43913
3463,07051,3,,43913
3463,07051,806,,43913
3463,07051,8,,43913
3463,07051,88,,43913
3464,07001,127,,16814
3464,07001,1209,,16814
3464,07001,63,,16814
3464,07001,2,,16814
3464,07001,7,,16814
3464,07001,2,,16814
3464,07001,78,,16814
3464,07001,10,,16814
3464,07001,6,,16814
3464,07001,3,,16814
3464,07001,17,,16814
3464,07001,3,,16814
3464,07001,17,,16814
3464,07001,14,,16814
3464,07001,2,,16814
3464,07001,4,,16814
3464,07001,10,,16814
3464,07001,3,,16814
3464,07003,1,,27580
3464,07003,9,,27580
3464,07003,82,,27580
3464,07003,5,,27580
3464,07003,39,,27580
3464,07003,5,,27580
3464,07003,35,,27580
3464,07003,34,,27580
3464,07003,5,,27580
3464,07003,5,,27580
3464,07003,541,,27580
3464,07003,5,,27580
3464,07003,6,,27580
3464,07003,2,,27580
3464,07003,2,,27580
3464,07003,6,,27580
3464,07003,21,,27580
3464,07003,32,,27580
3464,07003,14,,27580
3464,07003,67,,27580
3464,07003,16,,27580
3464,07003,93,,27580
3464,07003,1119,,27580
3464,07003,2,,27580
3464,07003,183,,27580
3464,07003,2,,27580
3464,07003,40,,27580
3464,07003,12,,27580
3464,07003,21,,27580
3464,07003,16,,27580
3464,07003,2,,27580
3464,07003,5,,27580
3464,07003,7,,27580
3464,07003,32,,27580
3464,07003,2,,27580
3464,07003,4,,27580
3465,07001,1,,16814
