 GRID, CVE_ENT_MUN, frac, suma
   52386,  8039,  1.7959347E-01,  1.6985608E+05
   52387,  8039,  1.1481890E-01,  1.6985608E+05
   52391,  8036,  4.0482469E-02,  8.9045725E+05
   52392,  8036,  8.0682635E-02,  8.9045725E+05
   52405,  5034,  1.5668588E-02,  4.1879138E+05
   52406,  5023,  8.7648658E-03,  1.3595351E+06
   52415,  5007,  2.5874699E-02,  6.2037869E+05
   52416,  5007,  3.2616176E-02,  6.2037869E+05
   52417,  5007,  2.9626539E-02,  6.2037869E+05
   52418,  5007,  3.0431343E-02,  6.2037869E+05
   52419,  5007,  5.7792280E-02,  6.2037869E+05
   52420,  5007,  4.3417014E-02,  6.2037869E+05
   52421,  5007,  1.5432008E-02,  6.2037869E+05
   52422,  5007,  4.2157806E-02,  6.2037869E+05
   52423,  5029,  3.1457175E-02,  3.9216883E+04
   52426,  5010,  6.4468455E-01,  3.4983559E+04
   52427,  5018,  2.7552587E-01,  2.1247797E+05
   52428,  5018,  8.6443044E-02,  2.1247797E+05
   52429,  5018,  4.8179045E-02,  2.1247797E+05
   52437, 19032,  7.3542885E-02,  2.4609250E+05
   52442, 19032,  7.6525435E-02,  2.4609250E+05
   52444, 19005,  2.1439597E-03,  5.9594950E+05
   52445, 19005,  7.1803510E-02,  5.9594950E+05
   52448, 28014,  2.8916581E-02,  2.6736197E+05
   52449, 28014,  4.7143020E-02,  2.6736197E+05
   52653,  3002,  1.4920088E-02,  1.6202756E+06
   52654,  3002,  7.6167188E-03,  1.6202756E+06
   52660,  3002,  5.5286484E-03,  1.6202756E+06
   52661,  3002,  1.4814873E-03,  1.6202756E+06
   52662,  3002,  7.6611633E-03,  1.6202756E+06
   52664,  3002,  9.0487767E-03,  1.6202756E+06
   52665,  3002,  4.8685125E-03,  1.6202756E+06
   52688, 26033,  1.1239067E-02,  3.6524769E+05
   52689, 26033,  1.0353252E-01,  3.6524769E+05
   52690, 26026,  9.2384607E-02,  2.5405033E+05
   52691, 26033,  1.0471871E-01,  3.6524769E+05
   52692, 26042,  1.0480189E-01,  5.7567019E+05
   52693, 26042,  5.1264688E-03,  5.7567019E+05
   52697, 26003,  7.2667576E-02,  4.2087950E+05
   52717,  8027,  3.7661519E-02,  5.6290894E+05
   52721,  8007,  4.4388296E-03,  4.7989984E+05
   52722,  8007,  7.7853352E-02,  4.7989984E+05
   52723,  8007,  4.2406458E-02,  4.7989984E+05
   52724,  8007,  4.8143264E-02,  4.7989984E+05
   52725,  8007,  4.8249993E-02,  4.7989984E+05
   52726,  8007,  4.9059767E-02,  4.7989984E+05
   52728,  8033,  1.5321052E-01,  6.7674414E+04
   52729,  8033,  6.0473010E-02,  6.7674414E+04
   52733,  8032,  7.8549862E-02,  2.4368406E+05
   52735,  8003,  8.8656604E-02,  1.8460361E+05
   52736,  8003,  1.4201014E-01,  1.8460361E+05
   52737,  8003,  1.8612562E-01,  1.8460361E+05
   52738,  8039,  1.0606708E-01,  1.6985608E+05
   52739,  8039,  5.4074567E-02,  1.6985608E+05
   52740,  8039,  2.9733679E-01,  1.6985608E+05
   52741,  8036,  8.6652860E-03,  8.9045725E+05
   52743,  8036,  5.8589365E-02,  8.9045725E+05
   52744,  8036,  3.6828302E-02,  8.9045725E+05
   52754,  5034,  3.4959264E-02,  4.1879138E+05
   52755,  5034,  4.7546983E-02,  4.1879138E+05
   52756,  5034,  1.9677952E-02,  4.1879138E+05
   52758,  5023,  1.1161353E-02,  1.3595351E+06
   52759,  5023,  1.6457498E-03,  1.3595351E+06
   52772,  5007,  3.8657013E-02,  6.2037869E+05
   52773,  5007,  6.2589888E-03,  6.2037869E+05
   52774,  5007,  1.8702136E-02,  6.2037869E+05
   52775,  5007,  4.2931430E-02,  6.2037869E+05
   52776,  5016,  3.2657981E+00,  1.0864332E+04
   52777,  5021,  3.8158277E-01,  5.1238043E+04
   52778,  5031,  1.3058493E-01,  3.0224584E+05
   52779,  5031,  1.0106377E-01,  3.0224584E+05
   52780,  5018,  2.5956290E-02,  2.1247797E+05
   52781,  5018,  1.2181728E-01,  2.1247797E+05
   52790, 19032,  8.2664967E-02,  2.4609250E+05
   52795, 19005,  3.5860393E-02,  5.9594950E+05
   52798, 19005,  6.9149062E-02,  5.9594950E+05
   52801, 28014,  7.5038746E-02,  2.6736197E+05
   52999,  3002,  3.5729583E-03,  1.6202756E+06
   53005,  3002,  1.5485626E-02,  1.6202756E+06
   53006,  3002,  7.2238734E-04,  1.6202756E+06
   53013,  3002,  2.4854145E-03,  1.6202756E+06
   53014,  3002,  1.1710405E-02,  1.6202756E+06
   53015,  3002,  1.0864778E-02,  1.6202756E+06
   53016,  3002,  2.0747527E-03,  1.6202756E+06
   53017,  3002,  2.4281624E-03,  1.6202756E+06
   53018,  3002,  1.1386578E-02,  1.6202756E+06
   53041, 26026,  7.7115960E-02,  2.5405033E+05
   53042, 26026,  1.0240472E-01,  2.5405033E+05
   53043, 26042,  4.8512358E-02,  5.7567019E+05
   53044, 26042,  6.4965067E-03,  5.7567019E+05
   53045, 26042,  6.9063008E-02,  5.7567019E+05
   53046, 26042,  1.9627588E-02,  5.7567019E+05
   53050, 26003,  5.8538474E-02,  4.2087950E+05
   53051, 26003,  3.2266136E-02,  4.2087950E+05
   53063,  8008,  3.4900520E-02,  8.3546773E+04
   53064,  8008,  9.1399170E-02,  8.3546773E+04
   53069,  8027,  1.7345719E-02,  5.6290894E+05
   53070,  8027,  4.1380592E-02,  5.6290894E+05
   53079,  8064,  7.4423301E-01,  6.2552680E+04
   53080,  8033,  3.1687513E-01,  6.7674414E+04
   53081,  8033,  3.9451987E-01,  6.7674414E+04
   53086,  8032,  4.6623021E-02,  2.4368406E+05
   53087,  8032,  3.9631203E-02,  2.4368406E+05
   53089,  8003,  6.0833894E-02,  1.8460361E+05
   53090,  8003,  1.2937726E-01,  1.8460361E+05
   53091,  8039,  5.2053764E-02,  1.6985608E+05
   53092,  8039,  1.1242914E-01,  1.6985608E+05
   53093,  8036,  2.2504894E-02,  8.9045725E+05
   53094,  8036,  6.5441780E-02,  8.9045725E+05
   53095,  8036,  6.6878185E-02,  8.9045725E+05
   53096,  8036,  1.8000316E-02,  8.9045725E+05
   53109,  5034,  3.3893675E-02,  4.1879138E+05
   53110,  5023,  7.7414629E-03,  1.3595351E+06
   53111,  5023,  6.6906093E-03,  1.3595351E+06
   53124,  5007,  3.5530534E-02,  6.2037869E+05
   53125,  5007,  2.1141598E-03,  6.2037869E+05
   53130,  5021,  2.1064053E-01,  5.1238043E+04
   53131,  5031,  5.3397454E-02,  3.0224584E+05
   53132,  5001,  3.0101225E-01,  8.1995312E+04
   53133,  5001,  9.5018949E-03,  8.1995312E+04
   53134,  5001,  2.0478988E-01,  8.1995312E+04
   53135,  5001,  4.5966916E-02,  8.1995312E+04
   53143, 19032,  3.3715844E-02,  2.4609250E+05
   53144, 19032,  1.2012495E-01,  2.4609250E+05
   53145, 19032,  3.3960935E-02,  2.4609250E+05
   53148, 19005,  3.1145433E-02,  5.9594950E+05
   53151, 19005,  1.3619047E-02,  5.9594950E+05
   53152, 28014,  1.1785392E-01,  2.6736197E+05
   53154, 28014,  6.7734614E-02,  2.6736197E+05
   53351,  3002,  2.1040407E-03,  1.6202756E+06
   53352,  3002,  4.0170754E-04,  1.6202756E+06
   53353,  3002,  6.4312443E-03,  1.6202756E+06
   53357,  3002,  1.3228002E-02,  1.6202756E+06
   53358,  3002,  6.6517641E-05,  1.6202756E+06
   53369,  3002,  6.6332459E-03,  1.6202756E+06
   53370,  3002,  1.4382087E-02,  1.6202756E+06
   53393, 26071,  1.3354206E-01,  8.4085289E+04
   53394, 26026,  1.0120912E-01,  2.5405033E+05
   53395, 26026,  1.1339238E-01,  2.5405033E+05
   53396, 26026,  5.2149374E-02,  2.5405033E+05
   53397, 26042,  3.7307009E-02,  5.7567019E+05
   53398, 26042,  8.0622263E-02,  5.7567019E+05
   53399, 26042,  3.0609833E-02,  5.7567019E+05
   53402, 26003,  4.5800537E-02,  4.2087950E+05
   53403, 26003,  6.2444054E-02,  4.2087950E+05
   53417,  8008,  2.7683616E-01,  8.3546773E+04
   53418,  8008,  3.1042519E-01,  8.3546773E+04
   53421,  8027,  3.6646832E-02,  5.6290894E+05
   53422,  8027,  2.0651873E-02,  5.6290894E+05
   53423,  8027,  3.6230940E-02,  5.6290894E+05
   53432,  8064,  4.0004799E-01,  6.2552680E+04
   53433,  8064,  4.2805176E-02,  6.2552680E+04
   53437,  8032,  4.8676271E-02,  2.4368406E+05
   53438,  8032,  1.2086387E-02,  2.4368406E+05
   53439,  8032,  8.0201313E-02,  2.4368406E+05
   53443,  8003,  2.7608220E-03,  1.8460361E+05
   53447,  8036,  7.5863704E-02,  8.9045725E+05
   53448,  8036,  2.5149874E-02,  8.9045725E+05
   53463,  5023,  1.7919041E-02,  1.3595351E+06
   53464,  5023,  1.1977910E-02,  1.3595351E+06
   53465,  5023,  1.3636541E-02,  1.3595351E+06
   53466,  5023,  1.4467642E-02,  1.3595351E+06
   53467,  5023,  9.3139205E-03,  1.3595351E+06
   53476,  5007,  3.0789731E-02,  6.2037869E+05
   53477,  5007,  9.3588736E-03,  6.2037869E+05
   53482,  5021,  2.3411224E-02,  5.1238043E+04
   53483,  5021,  4.1572890E-01,  5.1238043E+04
   53486,  5001,  4.1010839E-01,  8.1995312E+04
   53487,  5001,  2.2540420E-01,  8.1995312E+04
   53488,  5008,  2.8398642E-01,  1.0156948E+05
   53497, 19032,  1.4350148E-02,  2.4609250E+05
   53498, 19032,  5.0990433E-02,  2.4609250E+05
   53499, 19005,  3.2997046E-02,  5.9594950E+05
   53500, 19005,  2.4570042E-02,  5.9594950E+05
   53501, 19005,  2.1787757E-02,  5.9594950E+05
   53505, 28014,  1.4813258E-01,  2.6736197E+05
   53507, 28014,  7.4758336E-02,  2.6736197E+05
   53703,  3002,  8.1826355E-03,  1.6202756E+06
   53704,  3002,  4.4524972E-03,  1.6202756E+06
   53706,  3002,  5.9066643E-03,  1.6202756E+06
   53707,  3002,  7.9715930E-05,  1.6202756E+06
   53710,  3002,  8.4223002E-03,  1.6202756E+06
   53711,  3002,  5.4560392E-03,  1.6202756E+06
   53722,  3002,  1.2302402E-02,  1.6202756E+06
   53746, 26071,  4.3879557E-01,  8.4085289E+04
   53747, 26071,  2.1442749E-01,  8.4085289E+04
   53748, 26026,  1.2018822E-01,  2.5405033E+05
   53749, 26026,  9.6609481E-02,  2.5405033E+05
   53750, 26042,  3.7844967E-02,  5.7567019E+05
   53751, 26042,  8.3380595E-02,  5.7567019E+05
   53752, 26042,  1.3279129E-02,  5.7567019E+05
   53753, 26003,  4.3521214E-02,  4.2087950E+05
   53754, 26003,  6.2634982E-02,  4.2087950E+05
   53755, 26003,  1.4094769E-03,  4.2087950E+05
   53756, 26003,  2.3498408E-02,  4.2087950E+05
   53767,  8065,  3.5568699E-02,  9.7074773E+04
   53768,  8065,  5.6925979E-03,  9.7074773E+04
   53771,  8027,  1.0893865E-02,  5.6290894E+05
   53772,  8027,  2.8198842E-02,  5.6290894E+05
   53773,  8027,  2.3884153E-02,  5.6290894E+05
   53774,  8027,  1.9146537E-02,  5.6290894E+05
   53776,  8027,  3.7522357E-02,  5.6290894E+05
   53785,  8056,  2.8923255E-01,  7.7000297E+04
   53789,  8067,  1.0414571E-01,  2.1123570E+05
   53790,  8032,  4.6660010E-02,  2.4368406E+05
   53791,  8032,  8.1173815E-02,  2.4368406E+05
   53792,  8032,  1.2838049E-01,  2.4368406E+05
   53797,  8003,  1.4915165E-03,  1.8460361E+05
   53798,  8003,  3.0844975E-02,  1.8460361E+05
   53799,  8036,  2.6659124E-02,  8.9045725E+05
   53800,  8036,  4.3513130E-02,  8.9045725E+05
   53801,  8036,  2.1245565E-02,  8.9045725E+05
   53814,  5034,  3.5874318E-02,  4.1879138E+05
   53815,  5034,  2.2175934E-02,  4.1879138E+05
   53816,  5023,  2.1753649E-03,  1.3595351E+06
   53820,  5023,  1.6849689E-02,  1.3595351E+06
   53821,  5023,  2.0974554E-02,  1.3595351E+06
   53822,  5023,  1.3292282E-02,  1.3595351E+06
   53823,  5023,  1.3770908E-02,  1.3595351E+06
   53824,  5023,  1.3540859E-02,  1.3595351E+06
   53825,  5023,  1.5020337E-02,  1.3595351E+06
   53826,  5023,  1.6652144E-02,  1.3595351E+06
   53827,  5023,  1.4778585E-02,  1.3595351E+06
   53828,  5023,  2.0264361E-02,  1.3595351E+06
   53829,  5007,  1.1205673E-02,  6.2037869E+05
   53841,  5008,  1.9259447E-01,  1.0156948E+05
   53842,  5008,  2.4024124E-01,  1.0156948E+05
   53843,  5026,  6.7197859E-02,  2.7104256E+05
   53844,  5026,  4.6565151E-03,  2.7104256E+05
   53848, 19032,  3.7279416E-02,  2.4609250E+05
   53849, 19032,  7.7527590E-02,  2.4609250E+05
   53850, 19032,  2.9761268E-02,  2.4609250E+05
   53851, 19005,  1.7070973E-02,  5.9594950E+05
   53852, 19005,  3.9993662E-02,  5.9594950E+05
   53853, 19005,  4.6449289E-02,  5.9594950E+05
   53854, 19005,  3.1403504E-02,  5.9594950E+05
   53858, 28014,  5.6843039E-02,  2.6736197E+05
   53859, 28027,  1.7228957E-01,  2.3067327E+05
   53860, 28014,  6.0847048E-02,  2.6736197E+05
   54055,  3002,  2.6314284E-04,  1.6202756E+06
   54056,  3002,  1.3834232E-02,  1.6202756E+06
   54060,  3002,  5.9727528E-03,  1.6202756E+06
   54064,  3002,  1.1464456E-02,  1.6202756E+06
   54065,  3002,  4.8631593E-03,  1.6202756E+06
   54074,  3002,  4.9941218E-03,  1.6202756E+06
   54075,  3002,  1.0049975E-02,  1.6202756E+06
   54098, 26071,  1.9875358E-01,  8.4085289E+04
   54099, 26071,  3.2125083E-01,  8.4085289E+04
   54101, 26026,  9.1480695E-02,  2.5405033E+05
   54102, 26026,  1.5349054E-01,  2.5405033E+05
   54103, 26042,  5.5998527E-02,  5.7567019E+05
   54107, 26003,  1.4181661E-02,  4.2087950E+05
   54108, 26003,  1.0230172E-03,  4.2087950E+05
   54109, 26003,  9.6723428E-03,  4.2087950E+05
   54110, 26003,  6.4577430E-02,  4.2087950E+05
   54111, 26003,  2.7168522E-02,  4.2087950E+05
   54112,  8020,  2.6271760E-01,  9.8832398E+04
   54113,  8020,  9.3390062E-02,  9.8832398E+04
   54116,  8030,  9.0117797E-02,  8.7159758E+04
   54117,  8030,  9.0784214E-02,  8.7159758E+04
   54119,  8065,  5.9940450E-02,  9.7074773E+04
   54120,  8065,  3.1006330E-01,  9.7074773E+04
   54124,  8027,  1.4482386E-02,  5.6290894E+05
   54125,  8027,  8.4699310E-02,  5.6290894E+05
   54126,  8027,  3.2933269E-02,  5.6290894E+05
   54129,  8027,  2.0573635E-02,  5.6290894E+05
   54138,  8056,  2.5474644E-01,  7.7000297E+04
   54139,  8056,  1.0232349E-01,  7.7000297E+04
   54141,  8067,  1.1160751E-02,  2.1123570E+05
   54142,  8067,  8.5379131E-02,  2.1123570E+05
   54144,  8067,  2.6880056E-02,  2.1123570E+05
   54145,  8067,  6.9416881E-02,  2.1123570E+05
   54151,  8003,  6.7357749E-02,  1.8460361E+05
   54153,  8036,  4.0432744E-02,  8.9045725E+05
   54154,  8036,  2.4875145E-02,  8.9045725E+05
   54167,  5034,  4.7272377E-02,  4.1879138E+05
   54179,  5023,  2.6653991E-03,  1.3595351E+06
   54181,  5023,  2.0564487E-02,  1.3595351E+06
   54182,  5023,  1.3387907E-02,  1.3595351E+06
   54183,  5023,  1.4682127E-02,  1.3595351E+06
   54184,  5023,  2.0697406E-02,  1.3595351E+06
   54185,  5023,  8.2795387E-03,  1.3595351E+06
   54194,  5026,  1.0136509E-01,  2.7104256E+05
   54195,  5026,  1.3234857E-02,  2.7104256E+05
   54196,  5026,  1.9829154E-02,  2.7104256E+05
   54197,  5026,  8.5177943E-02,  2.7104256E+05
   54198,  5026,  6.7159504E-02,  2.7104256E+05
   54199,  5026,  5.9582278E-02,  2.7104256E+05
   54201, 19032,  2.6214829E-02,  2.4609250E+05
   54203, 19005,  3.1941239E-02,  5.9594950E+05
   54204, 19005,  2.5509309E-02,  5.9594950E+05
   54207, 19005,  7.9092775E-03,  5.9594950E+05
   54208, 19005,  5.5642024E-02,  5.9594950E+05
   54209, 19005,  5.1851626E-03,  5.9594950E+05
   54212, 28027,  1.7983069E-01,  2.3067327E+05
   54406,  3002,  2.7665414E-03,  1.6202756E+06
   54407,  3002,  1.2131165E-02,  1.6202756E+06
   54408,  3002,  1.2521408E-02,  1.6202756E+06
   54413,  3002,  5.6998460E-03,  1.6202756E+06
   54414,  3002,  1.8364663E-03,  1.6202756E+06
   54418,  3002,  1.2558797E-02,  1.6202756E+06
   54419,  3002,  2.7602613E-03,  1.6202756E+06
   54427,  3002,  1.2489865E-02,  1.6202756E+06
   54428,  3002,  5.5870408E-04,  1.6202756E+06
   54449, 26012,  1.1338488E-01,  2.3709842E+05
   54450, 26018,  3.9999884E-02,  7.3233050E+05
   54451, 26018,  5.1848970E-02,  7.3233050E+05
   54452, 26018,  4.5042638E-02,  7.3233050E+05
   54453, 26018,  4.7392778E-02,  7.3233050E+05
   54454, 26026,  1.2904224E-01,  2.5405033E+05
   54455, 26042,  5.0727315E-02,  5.7567019E+05
   54463, 26003,  5.3346343E-02,  4.2087950E+05
   54464, 26003,  2.7252750E-02,  4.2087950E+05
   54466,  8020,  2.1898112E-01,  9.8832398E+04
   54467,  8020,  6.3132726E-02,  9.8832398E+04
   54469,  8030,  1.2127720E-01,  8.7159758E+04
   54470,  8030,  2.4718146E-01,  8.7159758E+04
   54471,  8030,  2.3566663E-01,  8.7159758E+04
   54472,  8065,  2.3674467E-01,  9.7074773E+04
   54477,  8027,  4.8324842E-02,  5.6290894E+05
   54478,  8027,  4.8760843E-02,  5.6290894E+05
   54492,  8061,  1.1690874E-01,  2.6356059E+05
   54497,  8067,  1.0302787E-01,  2.1123570E+05
   54506,  8036,  5.1998019E-02,  8.9045725E+05
   54507,  8036,  2.0645855E-02,  8.9045725E+05
   54520,  5034,  4.5317471E-02,  4.1879138E+05
   54534,  5023,  1.3479227E-02,  1.3595351E+06
   54537,  5023,  1.0896174E-02,  1.3595351E+06
   54541,  5031,  3.8553573E-02,  3.0224584E+05
   54542,  5031,  4.2802379E-02,  3.0224584E+05
   54544,  5008,  5.7469741E-02,  1.0156948E+05
   54545,  5008,  1.8217558E-01,  1.0156948E+05
   54547,  5026,  6.6598654E-02,  2.7104256E+05
   54549,  5026,  2.4558468E-02,  2.7104256E+05
   54550,  5026,  7.2076596E-02,  2.7104256E+05
   54551,  5015,  3.0469319E-02,  3.1496147E+05
   54555,  5015,  5.4657765E-02,  3.1496147E+05
   54556,  5015,  5.0944954E-02,  3.1496147E+05
   54560, 19005,  2.9810611E-02,  5.9594950E+05
   54561, 19005,  4.1442667E-03,  5.9594950E+05
   54562, 19005,  2.9195674E-02,  5.9594950E+05
   54563, 28027,  8.3068646E-02,  2.3067327E+05
   54564, 28027,  4.5874756E-02,  2.3067327E+05
   54565, 28027,  9.6734427E-02,  2.3067327E+05
   54566, 28027,  8.8656463E-02,  2.3067327E+05
   54759,  3002,  1.3627164E-02,  1.6202756E+06
   54767,  3002,  6.7862882E-03,  1.6202756E+06
   54768,  3002,  4.0798780E-04,  1.6202756E+06
   54772,  3002,  1.5280765E-02,  1.6202756E+06
   54779,  3002,  1.2470609E-02,  1.6202756E+06
   54780,  3002,  5.3470456E-03,  1.6202756E+06
   54801, 26072,  1.3416284E-01,  1.4936409E+05
   54802, 26072,  2.9213443E-02,  1.4936409E+05
   54803, 26018,  2.7860098E-02,  7.3233050E+05
   54804, 26018,  4.9230404E-02,  7.3233050E+05
   54805, 26018,  6.6010118E-02,  7.3233050E+05
   54806, 26018,  4.5345724E-02,  7.3233050E+05
   54807, 26049,  1.8454172E-01,  2.7422659E+05
   54808, 26049,  3.5499536E-02,  2.7422659E+05
   54812, 26049,  8.8596549E-03,  2.7422659E+05
   54813, 26049,  7.5585619E-02,  2.7422659E+05
   54814, 26049,  4.3184303E-02,  2.7422659E+05
   54815, 26003,  6.7447578E-03,  4.2087950E+05
   54816, 26003,  6.8693489E-02,  4.2087950E+05
   54820,  8020,  2.7026212E-01,  9.8832398E+04
   54821,  8020,  2.4717425E-01,  9.8832398E+04
   54822,  8030,  1.3180189E-01,  8.7159758E+04
   54824,  8030,  8.0736384E-02,  8.7159758E+04
   54825,  8065,  2.0807822E-01,  9.7074773E+04
   54831,  8027,  4.3033473E-02,  5.6290894E+05
   54840,  8049,  8.6910687E-02,  7.6694031E+04
   54845,  8061,  1.0704593E-01,  2.6356059E+05
   54849,  8067,  1.0186853E-01,  2.1123570E+05
   54850,  8067,  9.5320940E-02,  2.1123570E+05
   54858,  8011,  2.6976772E-02,  8.3284806E+05
   54859,  8011,  5.5665351E-02,  8.3284806E+05
   54860,  8011,  2.3587981E-02,  8.3284806E+05
   54861,  8011,  2.4463162E-02,  8.3284806E+05
   54862,  8036,  5.7724519E-03,  8.9045725E+05
   54873,  5034,  4.5949657E-02,  4.1879138E+05
   54887,  5023,  1.3513343E-02,  1.3595351E+06
   54893,  5031,  3.6477761E-03,  3.0224584E+05
   54894,  5031,  1.0683241E-01,  3.0224584E+05
   54895,  5031,  7.0899650E-02,  3.0224584E+05
   54900,  5026,  6.8507344E-02,  2.7104256E+05
   54904,  5015,  5.3939037E-02,  3.1496147E+05
   54905,  5015,  2.5718935E-02,  3.1496147E+05
   54906,  5015,  2.8227640E-02,  3.1496147E+05
   54907,  5015,  7.7498332E-02,  3.1496147E+05
   54908,  5015,  2.1353772E-02,  3.1496147E+05
   54913, 19005,  3.1157291E-02,  5.9594950E+05
   54914, 19005,  4.1164059E-02,  5.9594950E+05
   54917, 28027,  3.6464125E-02,  2.3067327E+05
   54918, 28027,  1.5329669E-01,  2.3067327E+05
   54919, 28027,  3.9015364E-02,  2.3067327E+05
   55110,  3002,  1.4325337E-02,  1.6202756E+06
   55111,  3002,  1.3081386E-02,  1.6202756E+06
   55112,  3002,  1.6423798E-03,  1.6202756E+06
   55121,  3002,  7.5482903E-03,  1.6202756E+06
   55122,  3002,  2.1671273E-03,  1.6202756E+06
   55125,  3002,  1.2458383E-02,  1.6202756E+06
   55132,  3002,  1.1869970E-02,  1.6202756E+06
   55152, 26072,  9.8455407E-02,  1.4936409E+05
   55153, 26072,  1.6996141E-01,  1.4936409E+05
   55154, 26072,  2.4542502E-01,  1.4936409E+05
   55155, 26072,  1.2069280E-01,  1.4936409E+05
   55156, 26012,  7.9716988E-02,  2.3709842E+05
   55157, 26018,  2.4617402E-02,  7.3233050E+05
   55158, 26018,  8.6623281E-02,  7.3233050E+05
   55159, 26018,  7.6868750E-02,  7.3233050E+05
   55161, 26049,  2.4931200E-02,  2.7422659E+05
   55163, 26049,  3.6316849E-02,  2.7422659E+05
   55165, 26049,  8.6836964E-02,  2.7422659E+05
   55167, 26049,  6.4736627E-02,  2.7422659E+05
   55168, 26003,  5.6020740E-02,  4.2087950E+05
   55180,  8065,  8.5275553E-02,  9.7074773E+04
   55181,  8065,  4.9357526E-02,  9.7074773E+04
   55184,  8027,  4.3823566E-02,  5.6290894E+05
   55193,  8049,  5.5628347E-01,  7.6694031E+04
   55198,  8061,  8.5082263E-02,  2.6356059E+05
   55201,  8067,  4.3146733E-02,  2.1123570E+05
   55202,  8067,  6.9423653E-02,  2.1123570E+05
   55203,  8067,  5.8822080E-02,  2.1123570E+05
   55207,  8058,  2.3860747E-01,  3.8689988E+04
   55208,  8058,  7.1591109E-01,  3.8689988E+04
   55209,  8058,  1.3444299E-01,  3.8689988E+04
   55210,  8011,  1.2227049E-02,  8.3284806E+05
   55211,  8011,  5.3975403E-02,  8.3284806E+05
   55212,  8011,  2.1927845E-02,  8.3284806E+05
   55225,  5034,  3.0479016E-02,  4.1879138E+05
   55226,  5034,  1.6735047E-02,  4.1879138E+05
   55240,  5023,  1.9911529E-02,  1.3595351E+06
   55245,  5031,  4.8446760E-02,  3.0224584E+05
   55246,  5031,  6.8986811E-02,  3.0224584E+05
   55247,  5031,  7.7557303E-02,  3.0224584E+05
   55249,  5026,  1.1883860E-02,  2.7104256E+05
   55250,  5026,  7.7940509E-02,  2.7104256E+05
   55251,  5020,  5.6973007E-02,  6.2003856E+05
   55252,  5020,  9.0531418E-03,  6.2003856E+05
   55253,  5026,  1.2591839E-01,  2.7104256E+05
   55258,  5015,  6.8225190E-02,  3.1496147E+05
   55259,  5015,  6.6506594E-02,  3.1496147E+05
   55262,  5015,  3.1026764E-02,  3.1496147E+05
   55263, 19005,  3.1399850E-02,  5.9594950E+05
   55264, 19005,  3.1387508E-02,  5.9594950E+05
   55265, 19005,  3.1382404E-02,  5.9594950E+05
   55266, 19005,  2.4390192E-04,  5.9594950E+05
   55267, 19005,  2.5338547E-02,  5.9594950E+05
   55268, 19005,  1.4592017E-02,  5.9594950E+05
   55269, 28027,  3.2181889E-03,  2.3067327E+05
   55270, 28027,  9.3729086E-02,  2.3067327E+05
   55271, 28027,  4.4276204E-02,  2.3067327E+05
   55463,  3002,  1.6385417E-03,  1.6202756E+06
   55464,  3002,  9.4802333E-03,  1.6202756E+06
   55475,  3002,  6.0360227E-03,  1.6202756E+06
   55476,  3002,  1.5511200E-02,  1.6202756E+06
   55477,  3002,  1.3667992E-02,  1.6202756E+06
   55478,  3002,  1.5352248E-02,  1.6202756E+06
   55479,  3002,  1.2363524E-02,  1.6202756E+06
   55480,  3002,  1.2251372E-02,  1.6202756E+06
   55483,  3002,  1.0183227E-02,  1.6202756E+06
   55484,  3002,  1.2525349E-02,  1.6202756E+06
   55485,  3002,  1.3934162E-02,  1.6202756E+06
   55506, 26072,  1.2070952E-01,  1.4936409E+05
   55507, 26072,  9.4443619E-02,  1.4936409E+05
   55508, 26072,  2.6853877E-01,  1.4936409E+05
   55509, 26018,  9.6209928E-02,  7.3233050E+05
   55510, 26018,  1.0120717E-01,  7.3233050E+05
   55511, 26018,  1.0415183E-01,  7.3233050E+05
   55512, 26018,  5.9012845E-03,  7.3233050E+05
   55516, 26049,  4.6967395E-02,  2.7422659E+05
   55517, 26049,  8.2533091E-02,  2.7422659E+05
   55518, 26049,  1.0844937E-01,  2.7422659E+05
   55534,  8009,  3.7500132E-02,  4.0512775E+05
   55537,  8027,  3.8957007E-02,  5.6290894E+05
   55546,  8049,  8.4697127E-02,  7.6694031E+04
   55547,  8061,  9.7000301E-02,  2.6356059E+05
   55551,  8061,  4.0472418E-02,  2.6356059E+05
   55552,  8067,  9.7962283E-02,  2.1123570E+05
   55553,  8067,  8.5160658E-02,  2.1123570E+05
   55554,  8067,  9.8962076E-02,  2.1123570E+05
   55562,  8011,  1.9145736E-02,  8.3284806E+05
   55563,  8011,  7.8783467E-02,  8.3284806E+05
   55564,  8011,  3.6281556E-02,  8.3284806E+05
   55565,  8011,  2.2461809E-02,  8.3284806E+05
   55578,  5034,  2.7761672E-02,  4.1879138E+05
   55579,  5034,  1.8961441E-02,  4.1879138E+05
   55592,  5023,  1.2695340E-02,  1.3595351E+06
   55593,  5023,  1.2794468E-02,  1.3595351E+06
   55599,  5031,  9.9192793E-03,  3.0224584E+05
   55600,  5031,  6.4486951E-02,  3.0224584E+05
   55601,  5031,  5.2899424E-02,  3.0224584E+05
   55602,  5026,  7.9912841E-02,  2.7104256E+05
   55605,  5020,  5.6332823E-02,  6.2003856E+05
   55606,  5028,  3.9292946E-02,  3.4229500E+05
   55607,  5028,  1.6530756E-02,  3.4229500E+05
   55609,  5015,  1.7252457E-03,  3.1496147E+05
   55610,  5015,  6.3706800E-02,  3.1496147E+05
   55611,  5015,  6.2934533E-02,  3.1496147E+05
