GRIDCODE,CVIDE,Fa,USs4ginCELL (m2),USs4ginMUNICIPIO (m2)
36904,24020,0.023817206,10108610.47,424424699.7
36904,24020,4.30263E-05,18261.42766,424424699.7
36904,24020,0.001796758,762588.4918,424424699.7
36904,24020,0.000597287,253503.3355,424424699.7
36904,24020,0.000627472,266314.8222,424424699.7
36904,24020,0.001331157,564975.8613,424424699.7
36904,24020,0.004929229,2092086.531,424424699.7
36904,24020,0.000542073,230069.27,424424699.7
36904,24047,0.003213923,817385.2685,254326370.7
36904,24047,0.005055624,1285778.601,254326370.7
36905,24020,0.014873294,6312593.366,424424699.7
36905,24020,0.000633694,268955.522,424424699.7
36905,24020,0.000891414,378338.2509,424424699.7
36905,24020,0.00060072,254960.4063,424424699.7
36905,24020,0.002283595,969214.1567,424424699.7
36905,24020,0.000241466,102484.0352,424424699.7
36905,24020,0.000519201,220361.544,424424699.7
36906,19014,0.000432051,397767.7745,920650515.6
36906,19014,0.003527823,3247891.881,920650515.6
36906,19014,0.000404435,372343.3709,920650515.6
36906,19014,0.000419424,386142.5355,920650515.6
36906,19014,0.000404289,372208.8275,920650515.6
36907,19014,0.009017186,8301676.829,920650515.6
36907,19014,0.000407166,374857.1441,920650515.6
36907,19014,0.00063094,580875.3914,920650515.6
36907,19014,0.001561176,1437297.511,920650515.6
36907,19036,0.000978568,133389.6722,136311112.5
36907,19036,0.018789425,2561207.48,136311112.5
36907,19036,0.001926797,262643.83,136311112.5
36907,19036,0.004933101,672436.5508,136311112.5
36908,19036,0.020609978,2809369.016,136311112.5
36908,19036,0.01162832,1585069.171,136311112.5
36908,19036,0.006031254,822126.9366,136311112.5
36909,19036,0.112868445,15385223.31,136311112.5
36909,19036,0.002630806,358608.0378,136311112.5
36909,19036,0.001836059,250275.2892,136311112.5
36909,19036,0.005151612,702222.012,136311112.5
36910,19036,0.044705327,6093832.872,136311112.5
36910,28006,0.089850553,13602590.26,151391280.2
36910,28006,0.003234259,489638.628,151391280.2
36910,28006,0.002291978,346985.4688,151391280.2
36911,19036,0.007584344,1033830.38,136311112.5
36911,28006,0.032320353,4893019.629,151391280.2
36911,28006,0.002144688,324687.1362,151391280.2
36912,19036,0.019909142,2713837.268,136311112.5
36912,28006,0.007606987,1151631.447,151391280.2
36912,28006,0.019119445,2894517.272,151391280.2
36912,28006,0.098476738,14908519.38,151391280.2
36912,28006,0.011295414,1710027.158,151391280.2
36913,28006,0.027209067,4119215.478,151391280.2
36913,28006,0.010849665,1642544.687,151391280.2
36914,28006,0.06681677,10115476.32,151391280.2
36914,28006,0.005674248,859031.6963,151391280.2
36914,28006,0.075103602,11370030.51,151391280.2
36915,28006,0.023501009,3557847.764,151391280.2
36916,28031,0.042156163,2507083.112,59471330.94
36917,28017,0.056794433,10655607.11,187617106.3
36917,28031,0.004226051,251328.8781,59471330.94
36918,28017,0.078830793,14790005.3,187617106.3
36918,28017,0.003589392,673431.2686,187617106.3
36920,28019,0.00122822,702356.9518,571849454
36921,28019,0.003674456,2101235.502,571849454
36921,28019,0.001648867,942903.7067,571849454
36921,28019,0.00145147,830022.1624,571849454
36922,28019,0.002149205,1229021.704,571849454
36922,28019,0.001870435,1069606.964,571849454
36922,28019,0.002326588,1330458.201,571849454
36922,28019,0.026778519,15313281.29,571849454
36922,28019,0.007080283,4048855.702,571849454
36922,28019,0.002645741,1512965.768,571849454
36923,28019,0.00024171,138221.4473,571849454
36923,28019,0.052735612,30156830.67,571849454
36923,28019,0.002835521,1621491.356,571849454
36923,28019,0.000863094,493559.906,571849454
36924,28019,0.003424736,1958433.234,571849454
36924,28019,0.011152167,6377360.503,571849454
36924,28019,0.00313851,1794755.068,571849454
36924,28019,0.008225943,4704001.198,571849454
36925,28019,0.038860434,22222318.17,571849454
36926,28008,0.000916023,557948.8362,609098911.6
36926,28008,0.001935323,1178803.405,609098911.6
36926,28008,0.005286885,3220236.177,609098911.6
36926,28008,0.0005148,313563.9304,609098911.6
36929,28008,0.005500223,3350179.62,609098911.6
36929,28008,0.005692295,3467170.493,609098911.6
36930,28008,3.1538E-05,19209.78999,609098911.6
36931,28002,0.00017935,59625.85216,332454519.8
36931,28037,0.001264217,679708.2732,537651727
36932,28002,0.022622871,7521075.834,332454519.8
36932,28002,0.011084637,3685137.659,332454519.8
36933,28002,0.005175998,1720784.078,332454519.8
36933,28002,0.029649267,9857032.713,332454519.8
36933,28037,0.018778203,10096133.16,537651727
36934,28002,0.003109472,1033758.008,332454519.8
36934,28037,0.003759878,2021504.867,537651727
37149,03003,0.001305352,341649.4649,261729776.3
37149,03003,0.002149373,562555.0211,261729776.3
37149,03003,0.019063658,4989526.845,261729776.3
37150,03003,0.001759212,460438.0693,261729776.3
37151,03003,0.002793985,731269.1849,261729776.3
37153,03008,0.000797119,67431.92534,84594539
37154,03008,0.008471955,716681.1409,84594539
37154,03008,0.007267032,614751.235,84594539
37154,03008,0.004086123,345663.709,84594539
37154,03008,0.01069027,904338.4251,84594539
37155,03008,0.003828726,323889.3246,84594539
37155,03008,0.001866769,157918.4285,84594539
37190,25012,7.70177E-05,67529.55939,876806122.1
37190,25012,0.001769506,1551513.427,876806122.1
37190,25012,0.002935034,2573455.827,876806122.1
37191,25012,0.001938142,1699375.139,876806122.1
37191,25012,0.001094525,959686.1455,876806122.1
37191,25012,0.013126576,11509462.04,876806122.1
37191,25012,0.001999634,1753291.374,876806122.1
37191,25012,0.005644423,4949064.528,876806122.1
37191,25012,0.000554796,486448.7515,876806122.1
37191,25012,0.003501999,3070574.475,876806122.1
37192,25012,0.03308045,29005141.04,876806122.1
37192,25012,0.000361228,316727.0046,876806122.1
37192,25012,0.000604486,530017.4089,876806122.1
37192,25012,0.000317232,278151.3625,876806122.1
37193,25004,0.000151944,41389.8333,272401594.8
37193,25012,0.027096423,23758309.83,876806122.1
37193,25012,0.000670632,588014.0315,876806122.1
37193,25012,0.001698141,1488940.299,876806122.1
37193,25012,0.003224042,2826859.804,876806122.1
37194,25004,0.063105161,17189946.56,272401594.8
37194,25004,0.002325083,633356.2626,272401594.8
37194,25004,0.0035301,961604.8602,272401594.8
37194,25004,0.006563256,1787841.282,272401594.8
37194,25004,0.001870395,509498.6458,272401594.8
37194,25012,0.009424367,8263342.884,876806122.1
37194,25012,0.004476383,3924919.909,876806122.1
37195,25004,0.075398545,20538683.91,272401594.8
37195,25004,0.000384283,104679.3219,272401594.8
37195,25004,0.004050086,1103249.805,272401594.8
37196,25004,0.002543166,692762.3407,272401594.8
37196,25004,0.001976207,538321.9215,272401594.8
37197,25004,0.000113441,30901.43505,272401594.8
37198,25004,0.0634399,17281129.94,272401594.8
37199,25004,0.011641134,3171063.587,272401594.8
37200,10023,0.078066405,9733422.999,124681327.7
37201,10023,0.010657909,1328842.304,124681327.7
37204,10023,0.03289876,4101861.14,124681327.7
37205,10023,0.001330299,165863.4003,124681327.7
37206,10023,0.062946356,7848235.21,124681327.7
37207,10023,0.002214161,276064.4825,124681327.7
37207,10023,0.053810817,6709204.064,124681327.7
37207,10023,0.007228237,901226.2396,124681327.7
37207,10023,0.002301315,286930.9943,124681327.7
37207,10023,0.003694995,460696.8787,124681327.7
37207,10023,0.000297609,37106.30286,124681327.7
37208,10023,0.000114475,14272.8908,124681327.7
37208,10023,0.003154,393244.8472,124681327.7
37209,10023,0.009992552,1245884.675,124681327.7
37211,10014,0.006162733,677877.2792,109996209.1
37214,10014,0.048252773,5307622.11,109996209.1
37214,10014,0.001654466,181984.9466,109996209.1
37215,10014,0.00429239,472146.6078,109996209.1
37215,10014,0.004704937,517525.2751,109996209.1
37217,10033,0.063156393,8866355.736,140387304.3
37218,10033,0.014912099,2093469.423,140387304.3
37219,32009,0.032190112,6428006.857,199688865.5
37220,32009,0.2936721,58643048.44,199688865.5
37221,32009,0.009291402,1855389.585,199688865.5
37221,32009,0.000586469,117111.4185,199688865.5
37221,32042,0.000340928,507682.2702,1489120291
37222,32042,0.006969402,10378277.48,1489120291
37223,32042,0.009093852,13541839.28,1489120291
37223,32042,0.000697022,1037949.988,1489120291
37223,32042,0.001552171,2311369.74,1489120291
37224,32042,0.001197778,1783636.021,1489120291
37226,32040,0.000171566,49030.86627,285783707.7
37227,32010,0.000843794,1992813.56,2361731097
37227,32040,0.001492517,426537.0529,285783707.7
37228,32010,3.4098E-05,80530.25198,2361731097
37228,32040,0.004878585,1394220.209,285783707.7
37228,32040,0.002996267,856284.3306,285783707.7
37229,32010,0.001393238,3290452.577,2361731097
37229,32040,0.001084725,309996.837,285783707.7
37230,32010,5.73333E-05,135405.8966,2361731097
37230,32010,0.017565525,41485046.6,2361731097
37230,32010,0.001662273,3925841.262,2361731097
37230,32010,0.001549827,3660275.127,2361731097
37230,32040,0.000482816,137980.9733,285783707.7
37230,32040,0.037014576,10578162.81,285783707.7
37231,32010,0.01764107,41663464.41,2361731097
37231,32010,0.000181566,428809.174,2361731097
37231,32010,0.000400008,944710.6517,2361731097
37231,32040,0.001647828,470922.3732,285783707.7
37232,32006,0.027725144,6272874.601,226252192.2
37232,32010,0.018341947,43318745.69,2361731097
37233,32006,0.004187544,947441.0247,226252192.2
37233,32010,0.004860921,11480187.9,2361731097
37233,32010,0.001894755,4474901.497,2361731097
37233,32010,0.01137524,26865257.3,2361731097
37234,32010,0.000810864,1915041.687,2361731097
37234,32010,0.000789369,1864277.188,2361731097
37234,32010,0.001220078,2881495.234,2361731097
37234,32010,0.000724323,1710657.087,2361731097
37234,32010,0.01117044,26381576.39,2361731097
37235,32010,0.012195065,28801465.19,2361731097
37236,32051,0.00219957,3116134.993,1416702118
37236,32051,0.00863502,12233251.33,1416702118
37236,32051,0.000688776,975790.1085,1416702118
37236,32051,0.000493524,699176.65,1416702118
37237,32051,4.27304E-06,6053.621476,1416702118
37237,32051,0.000838459,1187846.822,1416702118
37237,32051,0.000867627,1229169.051,1416702118
37237,32051,0.00126289,1789139.377,1416702118
37237,32051,0.015401191,21818900.47,1416702118
37237,32051,0.000531419,752863.0609,1416702118
37237,32051,0.000228824,324175.5125,1416702118
37237,32051,0.000204372,289534.411,1416702118
37237,32051,7.25018E-05,102713.4027,1416702118
37238,32051,0.000961462,1362104.977,1416702118
37238,32051,0.002336419,3310009.734,1416702118
37238,32051,0.001835206,2599939.875,1416702118
37238,32051,0.011967506,16954391.3,1416702118
37238,32051,4.38485E-05,62120.30286,1416702118
37238,32051,0.000646221,915502.5368,1416702118
37239,24033,0.001787513,1046888.636,585667673.5
37239,24033,4.43328E-06,2596.427929,585667673.5
37239,32051,0.006951183,9847755.928,1416702118
37239,32051,0.001994019,2824931.14,1416702118
37239,32051,0.00012996,184114.6035,1416702118
37239,32051,0.000978989,1386936.062,1416702118
37240,32051,0.041573819,58897717.09,1416702118
37240,32051,0.002377014,3367520.06,1416702118
37241,32051,0.030514071,43229349.13,1416702118
37241,32051,0.000195592,277095.2865,1416702118
37241,32051,0.000381986,541160.0472,1416702118
37242,32051,0.000779303,1104040.294,1416702118
37242,32051,0.006546298,9274153.988,1416702118
37242,32051,0.00262579,3719962.824,1416702118
37242,32051,0.001257392,1781349.255,1416702118
37242,32051,0.000664331,941158.4669,1416702118
37242,32051,3.60697E-06,5109.997679,1416702118
37242,32051,0.000243821,345421.592,1416702118
37243,24033,7.77797E-06,4555.304012,585667673.5
37243,32051,0.000308287,436751.2298,1416702118
37244,24033,0.000569736,333675.6813,585667673.5
37245,24033,0.016131597,9447755,585667673.5
37245,24033,0.000639703,374653.6154,585667673.5
37246,24033,0.005808899,3402084.172,585667673.5
37246,24033,0.001350292,790822.2691,585667673.5
37246,24033,0.007567446,4432008.558,585667673.5
37247,24033,0.000329437,192940.4175,585667673.5
37247,24033,0.002942711,1723450.9,585667673.5
37247,24033,0.000179295,105007.0235,585667673.5
37248,24033,2.18693E-05,12808.1194,585667673.5
37250,24015,0.006506907,1822250.663,280048681.7
37250,24033,0.001797779,1052901.051,585667673.5
37251,24006,0.000335747,60412.29636,179933801.9
37251,24006,0.003541543,637243.2848,179933801.9
37251,24015,0.009519604,2665952.45,280048681.7
37251,24015,0.000930614,260617.2214,280048681.7
37251,24015,0.002949078,825885.3023,280048681.7
37251,24015,0.000924857,259004.9818,280048681.7
37252,24006,0.003805393,684718.8689,179933801.9
37253,24006,0.04091838,7362599.735,179933801.9
37253,24006,0.008269381,1487941.218,179933801.9
37255,24047,0.072932266,18548598.53,254326370.7
37255,24047,0.000229882,58465.02672,254326370.7
37255,24047,0.00195946,498342.248,254326370.7
37256,24020,0.008948395,3797919.929,424424699.7
37256,24047,0.175054577,44520995.12,254326370.7
37257,24020,0.072944191,30959316.38,424424699.7
37257,24020,0.000909225,385897.4798,424424699.7
37257,24020,0.000847802,359828.1278,424424699.7
37257,24047,0.006961083,1770386.922,254326370.7
37258,24020,0.005967503,2532755.772,424424699.7
37259,19014,0.000326891,300952.3913,920650515.6
37259,19014,0.001260285,1160281.982,920650515.6
37259,19014,7.95879E-05,73272.67696,920650515.6
37259,19014,0.000727185,669482.9455,920650515.6
37259,19014,0.000336866,310135.8767,920650515.6
37260,19014,0.00119761,1102580.499,920650515.6
37260,19014,7.73369E-05,71200.21953,920650515.6
37260,19014,0.001773058,1632366.453,920650515.6
37260,19014,0.001049394,966124.9275,920650515.6
37260,19014,0.00410321,3777622.123,920650515.6
37260,19014,0.000321639,296116.8403,920650515.6
37260,19014,0.003175226,2923273.345,920650515.6
37260,19014,7.61545E-05,70111.68138,920650515.6
37260,19036,0.013582655,1851466.813,136311112.5
37261,19036,0.036269393,4943921.344,136311112.5
37261,19036,0.004610104,628408.3439,136311112.5
37262,19036,0.035461145,4833748.159,136311112.5
37262,19036,0.098937665,13486303.2,136311112.5
37263,19036,0.000758521,103394.8765,136311112.5
37263,19036,0.066532813,9069161.816,136311112.5
37263,19036,0.012982199,1769617.967,136311112.5
37263,19036,0.002557867,348665.7197,136311112.5
37263,19036,0.000669065,91201.03302,136311112.5
37263,19036,0.004237774,577655.6926,136311112.5
37264,19036,0.00514317,701071.1876,136311112.5
37264,19036,0.012490592,1702606.538,136311112.5
37264,19036,0.045120323,6150401.454,136311112.5
37264,19036,0.004891329,666742.4347,136311112.5
37264,19036,0.024095672,3284507.856,136311112.5
37264,19036,0.011583973,1579024.304,136311112.5
37265,19036,0.004848969,660968.4199,136311112.5
37265,19036,0.001121384,152857.058,136311112.5
37265,19036,0.00358812,489100.6472,136311112.5
37265,28006,0.010725384,1623729.662,151391280.2
37265,28006,0.000307112,46494.03012,151391280.2
37266,28006,0.030380586,4599355.781,151391280.2
37267,28006,0.145139652,21972877.69,151391280.2
37267,28006,0.017668686,2674885.049,151391280.2
37268,28006,0.006095053,922737.811,151391280.2
37268,28006,0.024442981,3700454.2,151391280.2
37268,28026,0.069877015,5101341.109,73004565.73
37269,28017,0.002713699,509136.4081,187617106.3
37269,28017,0.019062269,3576407.682,187617106.3
37269,28017,0.00568585,1066762.816,187617106.3
37269,28017,0.004676487,877388.9994,187617106.3
37269,28031,0.000238167,14164.11459,59471330.94
37270,28017,0.050982636,9565214.601,187617106.3
37270,28017,0.001831792,343675.5416,187617106.3
37270,28017,0.004060643,761846.0878,187617106.3
37270,28031,0.002609635,155198.4852,59471330.94
37271,28017,0.272837475,51188977.47,187617106.3
37271,28017,0.00983413,1845051.087,187617106.3
37271,28017,0.0032393,607748.0512,187617106.3
37272,28017,0.056256565,10554694.02,187617106.3
37272,28017,0.018547555,3479838.523,187617106.3
37272,28017,0.015007706,2815702.327,187617106.3
37272,28017,0.001288305,241708.1105,187617106.3
37274,28019,0.000696117,398073.9895,571849454
37274,28019,0.000649021,371142.319,571849454
37275,28019,0.01553605,8884281.78,571849454
37275,28019,0.001270355,726451.7574,571849454
37275,28019,0.000730026,417464.8314,571849454
37275,28019,0.00903472,5166499.745,571849454
37276,28019,0.00399886,2286745.885,571849454
37276,28019,0.003372589,1928613.439,571849454
37277,28008,0.014793911,9010954.9,609098911.6
37277,28008,0.004700603,2863132.066,609098911.6
37277,28019,0.018756112,10725672.19,571849454
37277,28019,0.007083384,4050629.433,571849454
37278,28008,4.96385E-06,3023.475693,609098911.6
37278,28008,0.000406994,247899.8976,609098911.6
37278,28008,0.027889995,16987765.41,609098911.6
37278,28019,0.01193902,6827322.172,571849454
37279,28008,8.87462E-05,54055.22908,609098911.6
37279,28008,0.000971861,591959.2827,609098911.6
37279,28008,0.001300982,792426.616,609098911.6
37279,28008,1.06097E-06,646.2371738,609098911.6
37279,28008,0.0036461,2220835.456,609098911.6
37279,28008,0.001156847,704634.4303,609098911.6
37279,28008,0.011583877,7055727.169,609098911.6
37279,28008,0.004403824,2682364.484,609098911.6
37279,28008,0.001024404,623963.2947,609098911.6
37279,28008,0.004729243,2880576.497,609098911.6
37279,28008,0.000590996,359975.2413,609098911.6
37283,28037,0.012430565,6683314.965,537651727
37285,28002,0.000124468,41379.93787,332454519.8
37285,28037,0.00048163,258949.2685,537651727
37285,28037,0.001152511,619649.7808,537651727
37285,28037,0.000618211,332381.9666,537651727
37285,28037,0.000774952,416654.3037,537651727
37286,28037,0.002848413,1531454.266,537651727
37286,28037,0.009283429,4991251.652,537651727
37287,28037,0.003289356,1768527.992,537651727
37502,03003,0.005783075,1513602.932,261729776.3
37506,03008,0.017632563,1491618.554,84594539
37506,03008,0.026577367,2248300.147,84594539
37506,03008,5.59659E-11,0.004734407,84594539
37506,03008,0.007564273,639896.2009,84594539
37507,03008,0.100958022,8540497.334,84594539
37507,03008,0.040991066,3467620.359,84594539
37507,03008,0.016456866,1392161.014,84594539
37507,03008,0.006735189,569760.2491,84594539
37507,03008,0.006917193,585156.7731,84594539
37507,03008,0.000873244,73871.67982,84594539
37508,03008,0.002952423,249758.8488,84594539
37542,25012,0.00042061,368793.5249,876806122.1
37542,25012,0.007546389,6616719.655,876806122.1
37542,25016,0.001653023,831637.6616,503101092.7
37543,25012,0.000118999,104338.8581,876806122.1
37543,25012,4.57674E-07,401.2917284,876806122.1
37543,25012,0.035543121,31164426.4,876806122.1
37543,25012,0.004148017,3637006.6,876806122.1
37543,25012,0.00130413,1143469.146,876806122.1
37543,25012,0.001338472,1173580.797,876806122.1
37543,25012,0.003662176,3211018.385,876806122.1
37543,25012,0.000150461,131924.9497,876806122.1
37543,25012,0.001123063,984708.3116,876806122.1
37544,25012,1.07014E-05,9383.076477,876806122.1
37544,25012,0.00866873,7600795.675,876806122.1
37544,25012,0.000161752,141825.3217,876806122.1
37544,25012,0.000913714,801150.1887,876806122.1
37544,25012,0.001153816,1011673.143,876806122.1
37544,25012,0.005779164,5067206.728,876806122.1
37544,25012,0.004845462,4248530.454,876806122.1
37544,25012,0.001327369,1163845.647,876806122.1
37544,25012,0.008612167,7551201.012,876806122.1
37544,25012,0.008210965,7199424.265,876806122.1
37544,25012,0.002682407,2351951.176,876806122.1
37544,25012,0.001608501,1410343.583,876806122.1
37544,25012,0.000269973,236714.2331,876806122.1
37545,25012,0.006220306,5454002.781,876806122.1
37545,25012,0.025155689,22056662.11,876806122.1
37545,25012,0.000877233,769163.1266,876806122.1
37545,25012,0.000592262,519298.7395,876806122.1
37546,25012,0.013462084,11803637.65,876806122.1
37546,25012,1.92107E-05,16844.03257,876806122.1
37546,25012,0.001558394,1366409.071,876806122.1
37546,25012,0.002352434,2062628.657,876806122.1
37546,25012,0.001212296,1062948.438,876806122.1
37546,25012,0.003510391,3077932.448,876806122.1
37547,25004,0.002296464,625560.3818,272401594.8
37547,25004,0.005162364,1406236.055,272401594.8
37547,25004,0.005245389,1428852.408,272401594.8
37547,25012,7.85042E-05,68832.98162,876806122.1
37547,25012,0.004959876,4348850.034,876806122.1
37547,25012,0.003733517,3273570.383,876806122.1
37548,25004,0.001205403,328353.6392,272401594.8
37548,25004,0.006089094,1658678.811,272401594.8
37549,25004,0.049798963,13565317.04,272401594.8
37549,25004,0.002468545,672435.5697,272401594.8
37551,25004,0.041558449,11320587.87,272401594.8
37553,10023,0.008215992,1024380.752,124681327.7
37553,10023,0.000130972,16329.76388,124681327.7
37554,10023,0.144059779,17961564.53,124681327.7
37554,10023,0.012879685,1605856.22,124681327.7
37555,10023,0.001186709,147960.418,124681327.7
37557,10023,0.010536801,1313742.331,124681327.7
37560,10023,0.0026438,329632.4839,124681327.7
37561,10023,0.000605456,75489.029,124681327.7
37567,10014,0.049972931,5496833.016,109996209.1
37567,10014,0.0033766,371413.2147,109996209.1
37567,10014,0.0020937,230299.0137,109996209.1
37568,10014,0.03922769,4314897.189,109996209.1
37568,10014,0.004433378,487654.7666,109996209.1
37570,10033,0.001506557,211501.5062,140387304.3
37571,10033,0.003436678,482466.0067,140387304.3
37572,10033,0.043234892,6069629.987,140387304.3
37572,32009,0.131347683,26228669.81,199688865.5
37573,10033,0.008194904,1150460.439,140387304.3
37573,32009,0.084073571,16788555.99,199688865.5
37573,32009,0.071570573,14291846.45,199688865.5
37573,32009,0.009973113,1991519.691,199688865.5
37574,32009,0.035168252,7022708.377,199688865.5
37574,32009,0.011663694,2329109.791,199688865.5
37574,32009,0.003770329,752892.744,199688865.5
37574,32042,0.005868776,8739313.034,1489120291
37574,32042,0.000904046,1346232.969,1489120291
37574,32042,0.001138493,1695353.106,1489120291
37575,32042,0.000756171,1126029.192,1489120291
37575,32042,0.000471962,702808.8593,1489120291
37575,32042,0.025454217,37904391.6,1489120291
37575,32042,0.002648925,3944568.352,1489120291
37575,32042,1.39779E-05,20814.80406,1489120291
37576,32042,0.03378361,50307859.02,1489120291
37576,32042,0.013939644,20757807.37,1489120291
37577,32042,0.006513273,9699046.53,1489120291
37577,32042,0.002504078,3728874.003,1489120291
37579,32040,0.009485878,2710909.313,285783707.7
37579,32040,0.007894752,2256191.366,285783707.7
37579,32040,0.000467802,133690.1984,285783707.7
37580,32040,0.00507801,1451212.608,285783707.7
37580,32040,0.014415997,4119857.138,285783707.7
37580,32040,0.01572602,4494240.346,285783707.7
37580,32040,0.006607777,1888394.878,285783707.7
37580,32040,0.012863225,3676100.096,285783707.7
37580,32040,0.002040564,583160.075,285783707.7
37581,32040,0.008395206,2399213.155,285783707.7
37581,32040,0.015071675,4307239.042,285783707.7
37581,32040,0.017017122,4863216.2,285783707.7
37581,32040,0.001450963,414661.6659,285783707.7
37582,32040,0.020679742,5909933.28,285783707.7
37583,32040,0.016899069,4829478.556,285783707.7
37583,32040,0.021911951,6262078.634,285783707.7
37583,32040,0.061837628,17672186.59,285783707.7
37584,32006,0.000118766,26871.15269,226252192.2
37584,32010,0.023557758,55637088.97,2361731097
37584,32039,0.000849594,822941.8689,968629608.4
37584,32040,0.007292916,2084196.633,285783707.7
37584,32040,0.001215479,347364.0774,285783707.7
37585,32006,0.236297569,53462842.98,226252192.2
37585,32010,0.001827916,4317045.276,2361731097
37585,32039,0.000365099,353645.8713,968629608.4
37586,32006,0.131135211,29669628.91,226252192.2
37586,32010,0.0036953,8727304.414,2361731097
37586,32010,0.00095723,2260719.25,2361731097
37587,32006,0.084398786,19095410.28,226252192.2
37587,32006,0.002386239,539891.7601,226252192.2
37587,32010,0.002434098,5748685.022,2361731097
37587,32010,0.000501307,1183951.953,2361731097
37587,32010,0.000904905,2137141.144,2361731097
37587,32010,0.000524833,1239513.416,2361731097
37588,32006,0.001450695,328222.911,226252192.2
37588,32010,0.004849818,11453965.96,2361731097
37588,32051,4.81484E-06,6821.200496,1416702118
37588,32051,0.000351589,498096.2462,1416702118
37589,32051,0.002516475,3565095.889,1416702118
37589,32051,0.000739066,1047036.075,1416702118
37589,32051,0.007278896,10312027.8,1416702118
37589,32051,8.647E-05,122502.2218,1416702118
37590,32051,0.007155248,10136854.86,1416702118
37590,32051,0.003568639,5055698.227,1416702118
37590,32051,0.002744805,3888571.727,1416702118
37590,32051,0.00171518,2429899.053,1416702118
37591,32051,0.003687965,5224747.257,1416702118
37591,32051,0.00118732,1682078.647,1416702118
37592,32051,0.003280563,4647580.402,1416702118
37592,32051,0.002028179,2873324.79,1416702118
37593,32051,3.6358E-05,51508.51682,1416702118
37593,32051,0.01954995,27696456.22,1416702118
37593,32051,0.000845215,1197417.372,1416702118
37593,32051,0.002347527,3325746.066,1416702118
37593,32051,0.004781661,6774189.619,1416702118
37594,32051,0.001151601,1631475.82,1416702118
37594,32051,5.27764E-05,74768.40139,1416702118
37594,32051,0.000478257,677547.2066,1416702118
37594,32051,0.00017092,242142.6035,1416702118
37594,32051,0.005957169,8439534.609,1416702118
37594,32051,0.000390763,553594.1975,1416702118
37594,32051,0.000933602,1322636.575,1416702118
37595,32051,0.00033393,473079.8771,1416702118
37595,32051,0.0213871,30299149.64,1416702118
37595,32051,0.002702191,3828199.26,1416702118
37596,32051,0.000864656,1224960.677,1416702118
37596,32051,0.001848361,2618576.329,1416702118
37596,32051,0.002829023,4007883.284,1416702118
37597,32051,0.000320458,453992.9834,1416702118
37598,24033,0.007313112,4283053.556,585667673.5
37598,24033,0.001249519,731802.9712,585667673.5
37598,32051,0.001002017,1419558.968,1416702118
37598,32051,0.000196446,278305.0585,1416702118
37599,24033,0.002759457,1616124.661,585667673.5
37600,24033,0.001669501,977772.9772,585667673.5
37600,24033,0.002420826,1417799.74,585667673.5
37601,24033,0.000362006,212014.9755,585667673.5
37601,24033,0.000705647,413274.4807,585667673.5
37603,24006,0.004344068,781644.7327,179933801.9
37603,24006,0.012475184,2244707.306,179933801.9
37603,24006,0.003585408,645136.0659,179933801.9
37603,24015,0.009879733,2766806.206,280048681.7
37603,24015,0.001742786,488064.834,280048681.7
37603,24015,0.001902749,532862.2196,280048681.7
37603,24033,0.001529616,895846.6206,585667673.5
37603,24033,0.001097198,642593.2788,585667673.5
37604,24015,0.011974891,3353552.508,280048681.7
37604,24015,0.01004453,2812957.309,280048681.7
37605,24006,0.003631363,653404.9308,179933801.9
37605,24006,0.02607442,4691669.433,179933801.9
37605,24006,0.007116241,1280452.301,179933801.9
37605,24006,0.005539662,996772.4186,179933801.9
37605,24006,0.002203253,396439.6271,179933801.9
37606,24006,0.136889899,24631120.04,179933801.9
37606,24006,0.004631664,833392.9889,179933801.9
37606,24006,9.19246E-07,165.4034258,179933801.9
37606,24006,0.001570942,282665.5338,179933801.9
37606,24006,0.001534321,276076.2872,179933801.9
37607,24006,0.000851144,153149.5164,179933801.9
37608,24047,0.001539478,391529.834,254326370.7
37608,24047,0.00367226,933952.5927,254326370.7
37609,24020,0.089074091,37805244.13,424424699.7
37609,24047,0.068982708,17544121.67,254326370.7
37609,24047,0.001032433,262574.987,254326370.7
37610,24020,0.115980856,49225139.83,424424699.7
37611,19014,0.00049438,455151.6006,920650515.6
37611,24020,0.020163735,8557987.083,424424699.7
37611,24020,0.000487287,206816.6412,424424699.7
37612,19014,0.004952704,4559709.774,920650515.6
37612,19014,0.005161759,4752175.856,920650515.6
37612,19014,0.000326986,301039.4575,920650515.6
37612,19014,0.000487267,448602.5882,920650515.6
37612,19014,0.007333645,6751724.441,920650515.6
37612,19014,0.001835784,1690115.401,920650515.6
37612,19014,0.000456179,419981.263,920650515.6
37612,24020,0.001124371,477210.9724,424424699.7
37613,19014,0.000517962,476861.8626,920650515.6
37613,19014,0.000730476,672512.8811,920650515.6
37613,19014,0.000516684,475685.4635,920650515.6
37613,19014,0.000328648,302570.1928,920650515.6
37613,19014,0.000269054,247704.649,920650515.6
37613,19014,0.000616406,567494.3482,920650515.6
37613,19014,0.001793986,1651634.514,920650515.6
37613,19014,0.000689891,635148.1207,920650515.6
37614,19014,0.007207891,6635948.543,920650515.6
37614,19014,0.001362281,1254184.967,920650515.6
37614,19014,0.000283813,261292.9641,920650515.6
37614,19014,0.000387119,356401.2479,920650515.6
37614,19036,0.106741308,14550026.41,136311112.5
37614,19036,2.52848E-05,3446.600531,136311112.5
37614,19036,0.034394164,4688306.71,136311112.5
